CustomerID,Sum_Quantity,Mean_UnitPrice,Mean_TotalPrice,Sum_TotalPrice,Count_Invoice,Count_Stock,Mean_InvoiceCountPerStock,Mean_StockCountPerInvoice,Mean_UnitPriceMeanPerInvoice,Mean_QuantitySumPerInvoice,Mean_TotalPriceMeanPerInvoice,Mean_TotalPriceSumPerInvoice,Mean_UnitPriceMeanPerStock,Mean_QuantitySumPerStock,Mean_TotalPriceMeanPerStock,Mean_TotalPriceSumPerStock
000nan,4.984467229113964,1.5063434098964517,-0.2684082932212115,4.595722403159165,2.432480513784488,4.773104550672325,2.0679620054196275,2.330681648066401,3.094079781344827,0.7613347748949693,0.9146960462738881,2.1000593256671793,2.3321038087204116,1.9796863449429702,-0.07686415011258156,2.3923797434625778
012346,3.7892334567278256,-2.1201541909456174,3.800623172321682,3.1616998632208477,-1.1586332307032319,-2.2960060052434144,-1.0158642405149099,-2.3074985548677946,-2.100456853755928,8.847780215774034,3.719361639068833,7.377664654804729,-2.141667985690825,3.384916100928215,3.7632633495394447,3.337066573469175
012747,0.8792522316981335,0.8795831754762151,1.0071442120374101,1.3974718058766258,1.5326149577482042,0.15694330704821546,1.9572853780340218,-0.6141237563504984,0.7499207625296433,-0.30610565303048193,0.9737096349851134,0.48524054343524414,1.0788020618912693,1.04146895435119,0.6679483548181359,1.5263436672135995
012748,3.0380050002155508,-0.1065559367755597,-1.0688975959720035,2.7061272611261837,2.3528000531782314,3.983682361493676,1.9820653913480384,0.34323637744288793,1.872665498575674,-0.2389793703366847,-0.08042847408419893,-0.7104103013366984,-0.049207849329255544,0.3483091199051609,-0.8921865930806676,-0.0008807063418976922
012749,0.982814185524671,1.1252083198122835,0.2825884929428831,1.3799778557004287,0.8901384646764796,1.397000371392315,0.5379918480566429,1.0959894356570186,1.056342464103445,0.7563286486150409,0.2595184368949255,1.5279883110903816,1.056653360369008,-0.1598924191214514,0.290884995318498,0.3298358744897205
012820,0.46664164591061175,-0.8170308648215694,-0.01992038386529155,0.29692325793303237,0.6568700741073529,0.39542947303305737,-0.4125691055535669,-0.12328928473059537,-0.8248596454996875,0.1894035020135519,-0.10501742188274626,-0.18195087586880312,-0.9351535452787699,0.23857861607039277,0.0035998045208326655,-0.12895066722423965
012821,-1.2338869937062213,-0.23535149656625312,-0.06089843328309695,-1.7256841822327589,-1.1586332307032319,-1.3613536434838744,-1.0158642405149099,-1.0509996529832588,-0.2611888975354055,-0.8488668169975921,-0.15169948771365926,-1.4896905588285427,-0.23398546671399503,0.11032191639438568,-0.025617381238277597,-0.2558828804741237
012822,0.2688110662783691,-0.07818654707710207,0.28656784205793084,0.3023655659509516,-0.19860451221140385,0.13592504913984635,-0.0819360003619116,0.3979816684628145,-0.16422499313537667,0.6767288396025777,0.3480661774982888,0.7850794925258542,-0.1411620072162466,0.2617164655167422,0.2602645406544229,0.2205888480170867
012823,-0.3664219551900109,1.8252159406854307,2.528633729297512,0.774997520564821,0.8901384646764796,-2.2960060052434144,2.064150685347474,-2.3074985548677946,1.6693973987954522,-1.2830296801388519,2.429015369717891,0.37404272142188666,1.836620832621829,2.2992902359473466,2.5546698912007977,2.7962271313136964
012824,-0.36010601708983153,-0.20413162886053965,-0.02668443825221796,-0.4099514848016564,-1.1586332307032319,-0.2845431808271481,-1.0158642405149099,0.500258171367825,-0.23123714525318495,0.47800677785579665,-0.11780761851751943,0.5406607687984822,-0.20248130954944946,-0.14902536580359194,0.009030603341723396,-0.2216660412461038
