CustomerID,Sum_Quantity,Mean_UnitPrice,Mean_TotalPrice,Sum_TotalPrice,Count_Invoice,Count_Stock,Mean_InvoiceCountPerStock,Mean_StockCountPerInvoice,Mean_UnitPriceMeanPerInvoice,Mean_QuantitySumPerInvoice,Mean_TotalPriceMeanPerInvoice,Mean_TotalPriceSumPerInvoice,Mean_UnitPriceMeanPerStock,Mean_QuantitySumPerStock,Mean_TotalPriceMeanPerStock,Mean_TotalPriceSumPerStock
000nan,12.418278775729613,1.1545521773308232,1.7839599839097204,8.054673745233794,1.3087702942283175,11.165279566761486,0.16407139433547252,6.206761893022613,1.3661203180000465,7.068362095433431,2.1927645497552093,6.56669700301784,1.2714919093428976,2.331469830620512,1.8048012659367587,2.53143382781771
012346,10.840136902291576,0.5791660618660737,3.032063608219818,7.072794244499214,0.5386591200993521,0.7112904893555504,0.16167099867000886,0.7248524659539608,0.5680834387528052,17.42309851052598,3.07289862589426,9.8894521151592,0.5771852528578376,2.816569152903525,2.926912278032278,2.7980449836855463
012747,6.997906764358158,1.0551093605129938,2.175213214142164,5.864822043308015,1.1157949196718722,4.33877730191754,0.16398524561130404,2.726268294015126,1.0059870704657823,5.70149894761504,2.211283645405484,5.5500148092548045,1.0769858447968974,2.0075878331096453,2.022440475521581,2.287019624107076
012748,9.84824300577504,0.8986468957440517,1.5384240109281435,6.76086232806483,1.2916828897519732,9.99786099580289,0.16400453393425268,3.85778136873818,1.178474390949963,5.787454509783984,1.8804838262997354,4.797238747189675,0.9019244366759225,1.7683021472697387,1.5665585795295984,1.8560037121986614
012749,7.13464608649297,1.0940806527116105,1.9529685284781682,5.852843883560527,0.9780164025783382,6.172606735404732,0.1628804926953868,4.747467389015764,1.0530626492200446,7.0619517240943415,1.9871628047845729,6.206523824152344,1.0735484788323175,1.5928659090923412,1.9122600328173698,1.9493391193193055
012820,6.453111212308848,0.7859217669893632,1.8601792667760877,5.111273177307971,0.9279922020293827,4.691456999681157,0.16214059290504906,3.306390238264126,0.7640534908984782,6.336001057257472,1.872767551350771,5.129954277818352,0.7644301651195459,1.730422083303474,1.8283133731725445,1.8198595856815687
012821,4.207796935585964,0.8782119789196569,1.847609972970271,3.72638784376401,0.5386591200993521,2.093479309818858,0.16167099867000886,2.2099205042731205,0.8506502513465155,5.006490389118255,1.8581182195416948,4.30660761850787,0.8732478890970002,1.686146591821681,1.819775915526748,1.784036556274905
012822,6.191903130026432,0.9031480300982867,1.9541891236234612,5.114999541804102,0.74453643176349,4.307694941999387,0.16239795185113337,3.922485350429081,0.8655468200113982,6.960023745102602,2.0149500333477035,5.738791979728203,0.8876536184835032,1.7384094996229078,1.9033125305854663,1.9185072340025708
012823,5.353165258213733,1.2051450211745587,2.6419032844753483,5.438612047676873,0.9780164025783382,0.7112904893555504,0.1640684276715131,0.7248524659539608,1.1472463043285317,4.450542532681481,2.6679741583954732,5.4800051915378525,1.1945954684225024,2.4418002803315875,2.5737531631666144,2.645408338151935
012824,5.361504586147913,0.8831653748354139,1.8581045124108675,4.627273937304341,0.5386591200993521,3.6858953183122507,0.16167099867000886,4.043366924863792,0.8552517402950723,6.705559087634021,1.8687538507770907,5.5849071184854795,0.878137174253123,1.5966173242450974,1.829900289013737,1.7936932919961626
